SHOP_WEEK;SHOP_DATE;SHOP_WEEKDAY;SHOP_HOUR;QUANTITY;PROD_CODE;PROD_CODE_10;PROD_CODE_20;PROD_CODE_30;PROD_CODE_40;CUST_CODE;seg_1;seg_2;BASKET_ID;BASKET_SIZE;BASKET_PRICE_SENSITIVITY;BASKET_DOMINANT_MISSION;STORE_CODE;STORE_FORMAT;STORE_REGION;SPEND;BASKET_TYPE;SHOP_HOUR_GROUP
200637;2006-11-11;Saturday;12;3;PRD0902939;CL00165;DEP00055;G00016;D00003;CUST0000529619;CT;FN;994103100495052;L;MM;Mixed;STORE02818;LS;E01;11,49;Full Shop;Afternoon
200649;2007-01-29;Monday;17;1;PRD0902806;CL00067;DEP00019;G00007;D00002;;;;994104300032510;L;MM;Mixed;STORE01891;LS;W03;0,74;Full Shop;Evening
200731;2007-09-30;Sunday;13;1;PRD0900637;CL00003;DEP00002;G00001;D00001;CUST0000413598;BG;AT;994107700442190;M;MM;Fresh;STORE02676;MS;S01;0,42;Small Shop;Evening
200805;2008-03-25;Tuesday;13;1;PRD0901193;CL00238;DEP00084;G00028;D00008;CUST0000343845;BG;AT;994110300381918;M;MM;Mixed;STORE01507;MS;E03;4,17;Top Up;Evening
200621;2006-07-22;Saturday;21;3;PRD0900407;CL00028;DEP00008;G00004;D00002;CUST0000127857;BG;AT;994101500268790;L;UM;Fresh;STORE02456;MS;E02;1,23;Top Up;Night
200727;2007-09-01;Saturday;21;1;PRD0902691;CL00159;DEP00054;G00016;D00003;CUST0000509206;CT;DI;994107300503908;M;MM;Mixed;STORE00015;LS;E02;0,64;Top Up;Night
200730;2007-09-20;Thursday;18;1;PRD0903826;CL00140;DEP00049;G00014;D00003;CUST0000541188;CT;DI;994107600505869;L;MM;Mixed;STORE02481;LS;W02;2,81;Full Shop;Evening
200714;2007-05-28;Monday;12;1;PRD0903106;CL00156;DEP00053;G00016;D00003;CUST0000916934;BG;BU;994106000748703;S;MM;Grocery;STORE02076;MS;W01;0,54;Small Shop;Afternoon
200615;2006-06-06;Tuesday;9;1;PRD0900531;CL00026;DEP00008;G00004;D00002;CUST0000095013;CT;BU;994100900233580;M;UM;Fresh;STORE02011;MS;W02;0,7;Small Shop;Afternoon
200734;2007-10-16;Tuesday;17;1;PRD0904684;CL00201;DEP00067;G00021;D00005;CUST0000428909;BG;;994108000440310;L;UM;Mixed;STORE01020;MS;E02;2,38;Top Up;Evening
200749;2008-02-02;Saturday;18;3;PRD0904180;CL00135;DEP00048;G00013;D00003;CUST0000156296;AZ;AT;994109500260036;L;MM;Grocery;STORE02043;LS;S02;1,86;Top Up;Evening
200710;2007-05-05;Saturday;17;1;PRD0901279;CL00043;DEP00011;G00004;D00002;CUST0000049931;BG;AT;994105600204504;L;UM;Fresh;STORE02504;XLS;S03;1,05;Top Up;Evening
200723;2007-07-30;Monday;21;1;PRD0903074;CL00045;DEP00011;G00004;D00002;CUST0000177021;CT;AT;994106900294845;L;MM;Mixed;STORE00134;LS;S02;1,01;Top Up;Night
200649;2007-02-03;Saturday;13;1;PRD0903788;CL00001;DEP00001;G00001;D00001;;;;994104300059900;M;MM;Fresh;STORE01602;LS;N01;0,75;Top Up;Evening
200729;2007-09-16;Sunday;18;3;PRD0902221;CL00155;DEP00053;G00016;D00003;CUST0000991836;CT;EQ;994107500820360;M;LA;Mixed;STORE02797;LS;S03;2,34;Small Shop;Evening
200620;2006-07-16;Sunday;17;1;PRD0904517;CL00205;DEP00069;G00022;D00005;CUST0000770379;CT;DI;994101400656013;L;MM;Fresh;STORE00216;MS;W01;0,58;Full Shop;Evening
200706;2007-04-06;Friday;15;1;PRD0900096;CL00201;DEP00067;G00021;D00005;;;;994105200093595;L;MM;Fresh;STORE01651;LS;S01;3,47;Top Up;Evening
200743;2007-12-17;Monday;21;1;PRD0900014;CL00089;DEP00025;G00008;D00002;CUST0000503758;AZ;EQ;994108900551069;L;LA;Fresh;STORE01245;LS;N03;0,92;Full Shop;Night
200609;2006-04-29;Saturday;18;1;PRD0900442;CL00103;DEP00035;G00010;D00003;;;;994100300136853;L;UM;Fresh;STORE02829;LS;N02;0,29;Top Up;Evening
200649;2007-02-04;Sunday;12;1;PRD0902207;CL00100;DEP00033;G00009;D00002;CUST0000830979;CT;;994104300694087;M;LA;Fresh;STORE00317;MS;W01;1,58;Top Up;Afternoon
200746;2008-01-11;Friday;13;3;PRD0900022;CL00201;DEP00067;G00021;D00005;CUST0000210394;BG;;994109200288914;L;UM;Mixed;STORE01193;LS;E02;5,58;Top Up;Evening
200614;2006-05-30;Tuesday;15;1;PRD0900185;CL00043;DEP00011;G00004;D00002;CUST0000279135;AZ;AT;994100800336829;M;LA;Mixed;STORE01230;XLS;S01;0,81;Top Up;Evening
200628;2006-09-10;Sunday;21;1;PRD0903081;CL00104;DEP00036;G00010;D00003;CUST0000512534;AZ;;994102200491053;S;UM;Grocery;STORE01958;LS;S02;1,81;Small Shop;Night
200752;2008-02-20;Wednesday;18;1;PRD0900415;CL00040;DEP00010;G00004;D00002;CUST0000832442;BG;DI;994109800712376;L;UM;Fresh;STORE00359;XLS;N01;0,7;Top Up;Evening
200648;2007-01-27;Saturday;17;3;PRD0901316;CL00044;DEP00011;G00004;D00002;CUST0000811656;CT;BU;994104200669530;L;MM;Fresh;STORE02222;LS;S02;2,97;Full Shop;Evening
200722;2007-07-27;Friday;17;1;PRD0904088;CL00105;DEP00036;G00010;D00003;CUST0000154176;AZ;DI;994106800274233;L;LA;Mixed;STORE01791;SS;S02;0,65;Full Shop;Evening
200620;2006-07-12;Wednesday;14;1;PRD0904979;CL00043;DEP00011;G00004;D00002;CUST0000683055;BG;BU;994101400600953;L;UM;Fresh;STORE00529;SS;S01;0,31;Top Up;Evening
200748;2008-01-26;Saturday;16;3;PRD0901838;CL00067;DEP00019;G00007;D00002;;;;994109400091846;L;MM;Fresh;STORE02491;XLS;S02;1,29;Top Up;Evening
200736;2007-11-02;Friday;14;1;PRD0902339;CL00159;DEP00054;G00016;D00003;CUST0000791696;AZ;BU;994108200687545;M;MM;Mixed;STORE01668;LS;N03;1,96;Small Shop;Evening
200752;2008-02-22;Friday;15;1;PRD0904109;CL00218;DEP00073;G00023;D00005;CUST0000686279;CT;BU;994109800616383;L;MM;Mixed;STORE00375;MS;W02;0,42;Top Up;Evening
200711;2007-05-09;Wednesday;21;1;PRD0900435;CL00142;DEP00050;G00014;D00003;CUST0000826642;CT;DI;994105700691639;L;UM;Fresh;STORE01534;MS;W02;0,68;Top Up;Night
200704;2007-03-20;Tuesday;14;1;PRD0902728;CL00038;DEP00010;G00004;D00002;;;;994105000107523;L;MM;Mixed;STORE02478;LS;N01;0,4;Top Up;Evening
200649;2007-02-04;Sunday;19;1;PRD0903373;CL00157;DEP00053;G00016;D00003;CUST0000242740;CT;DI;994104300320788;L;MM;Mixed;STORE00024;LS;W02;0,29;Full Shop;Night
200732;2007-10-07;Sunday;13;1;PRD0903497;CL00023;DEP00008;G00004;D00002;CUST0000983696;BG;CZ;994107800808880;L;UM;Mixed;STORE01711;LS;W01;1,28;Top Up;Evening
200733;2007-10-14;Sunday;12;1;PRD0901878;CL00043;DEP00011;G00004;D00002;CUST0000611368;BG;AT;994107900559408;L;UM;Fresh;STORE01071;LS;S01;0,88;Full Shop;Afternoon
200636;2006-10-30;Monday;18;1;PRD0901212;CL00043;DEP00011;G00004;D00002;CUST0000209224;AZ;;994103000298842;S;MM;Fresh;STORE00091;SS;W02;0,84;Small Shop;Evening
200732;2007-10-02;Tuesday;12;1;PRD0904203;CL00067;DEP00019;G00007;D00002;;;;994107800020241;L;MM;Fresh;STORE01532;SS;S01;1,73;Top Up;Afternoon
200734;2007-10-16;Tuesday;19;1;PRD0900902;CL00049;DEP00012;G00004;D00002;CUST0000992966;CT;DI;994108000801217;L;MM;Mixed;STORE02426;LS;S02;0,93;Full Shop;Night
200705;2007-03-27;Tuesday;18;1;PRD0902029;CL00031;DEP00008;G00004;D00002;CUST0000752059;AZ;BU;994105100655062;M;MM;Mixed;STORE01832;MS;S02;1,0;Small Shop;Evening
200802;2008-03-09;Sunday;17;3;PRD0901004;CL00151;DEP00052;G00015;D00003;CUST0000502096;CT;AT;994110000502030;L;MM;Fresh;STORE02291;LS;N01;0,69;Top Up;Evening
200628;2006-09-10;Sunday;19;1;PRD0900357;CL00231;DEP00081;G00027;D00008;CUST0000975388;CT;CZ;994102200788392;L;MM;Fresh;STORE02255;MS;W02;3,5;Top Up;Night
200751;2008-02-12;Tuesday;20;1;PRD0901920;CL00002;DEP00001;G00001;D00001;CUST0000177003;CT;CZ;994109700283157;M;MM;Fresh;STORE00690;MS;N03;0,77;Top Up;Night
200629;2006-09-16;Saturday;15;1;PRD0903292;CL00065;DEP00019;G00007;D00002;CUST0000248680;CT;CZ;994102300321535;L;MM;Fresh;STORE01066;LS;S01;0,86;Full Shop;Evening
200715;2007-06-05;Tuesday;9;1;PRD0900547;CL00076;DEP00022;G00007;D00002;CUST0000365364;BG;EQ;994106100410618;L;MM;Fresh;STORE01923;LS;E01;1,56;Full Shop;Afternoon
200615;2006-06-11;Sunday;20;3;PRD0903994;CL00157;DEP00053;G00016;D00003;;;;994100900077416;L;LA;Mixed;STORE01243;LS;S01;4,08;Full Shop;Night
200805;2008-03-28;Friday;21;1;PRD0902656;CL00075;DEP00022;G00007;D00002;;;;994110300053796;L;MM;Fresh;STORE02196;LS;S02;2,42;Top Up;Night
200817;2008-06-16;Monday;11;3;PRD0903269;CL00064;DEP00019;G00007;D00002;CUST0000702856;AZ;AT;994111500624248;L;LA;Fresh;STORE01968;LS;N01;2,73;Top Up;Afternoon
200706;2007-04-06;Friday;18;1;PRD0901505;CL00014;DEP00004;G00003;D00001;CUST0000045527;BG;BU;994105200195960;L;UM;Mixed;STORE02504;XLS;S03;0,88;Full Shop;Evening
200750;2008-02-08;Friday;11;3;PRD0903848;CL00024;DEP00008;G00004;D00002;CUST0000516866;BG;BU;994109600493992;L;UM;Fresh;STORE02504;XLS;S03;9,42;Top Up;Afternoon
200733;2007-10-12;Friday;15;3;PRD0902723;CL00155;DEP00053;G00016;D00003;CUST0000089183;AZ;BU;994107900225032;L;LA;Mixed;STORE00755;MS;N03;4,47;Top Up;Evening
200723;2007-08-03;Friday;16;1;PRD0903362;CL00001;DEP00001;G00001;D00001;CUST0000755669;BG;EQ;994106900669493;L;MM;Fresh;STORE00077;MS;N03;0,95;Top Up;Evening
200627;2006-08-31;Thursday;10;1;PRD0900067;CL00201;DEP00067;G00021;D00005;CUST0000986954;CT;BU;994102100779677;M;MM;Nonfood;STORE02053;LS;N02;0,59;Small Shop;Afternoon
200750;2008-02-04;Monday;19;1;PRD0901288;CL00141;DEP00049;G00014;D00003;CUST0000851301;AZ;BU;994109600710145;L;MM;Fresh;STORE02384;LS;S02;0,82;Top Up;Night
200734;2007-10-16;Tuesday;11;1;PRD0901062;CL00096;DEP00030;G00008;D00002;CUST0000789082;BG;FN;994108000670006;L;UM;Fresh;STORE01224;MS;W02;2,86;Top Up;Afternoon
200747;2008-01-16;Wednesday;19;1;PRD0901461;CL00198;DEP00067;G00021;D00005;CUST0000771221;BG;DI;994109300633824;L;MM;Fresh;STORE00288;LS;S03;0,66;Top Up;Night
200720;2007-07-14;Saturday;18;1;PRD0900385;CL00036;DEP00009;G00004;D00002;CUST0000367983;BG;DI;994106600415671;L;MM;Mixed;STORE01300;LS;S03;0,8;Top Up;Evening
200743;2007-12-20;Thursday;17;1;PRD0900372;CL00067;DEP00019;G00007;D00002;CUST0000426775;AZ;BU;994108900495157;L;LA;Fresh;STORE02245;LS;W02;0,76;Full Shop;Evening
200745;2008-01-02;Wednesday;11;1;PRD0900962;CL00164;DEP00055;G00016;D00003;CUST0000681989;BG;DI;994109100540896;S;MM;Grocery;STORE02577;XLS;N01;0,35;Small Shop;Afternoon
200712;2007-05-16;Wednesday;21;1;PRD0902613;CL00219;DEP00073;G00023;D00005;CUST0000608035;CT;BU;994105800559009;M;MM;Fresh;STORE00603;MS;W01;0,45;Top Up;Night
200623;2006-08-01;Tuesday;13;1;PRD0901141;CL00159;DEP00054;G00016;D00003;CUST0000718891;CT;EQ;994101700613299;M;UM;Fresh;STORE01602;LS;N01;0,6;Top Up;Evening
200642;2006-12-15;Friday;18;1;PRD0902188;CL00008;DEP00003;G00002;D00001;CUST0000158215;AZ;EQ;994103600260188;L;LA;Mixed;STORE01958;LS;S02;1,14;Full Shop;Evening
200811;2008-05-11;Sunday;16;1;PRD0903441;CL00002;DEP00001;G00001;D00001;;;;994110900066209;L;UM;Fresh;STORE01855;MS;E03;1,21;Full Shop;Evening
200607;2006-04-10;Monday;14;1;PRD0901011;CL00077;DEP00022;G00007;D00002;CUST0000382956;CT;BU;994100000000000;L;LA;Mixed;STORE01665;MS;W02;1,39;Top Up;Evening
200624;2006-08-07;Monday;15;1;PRD0902557;CL00051;DEP00013;G00005;D00002;CUST0000085988;AZ;DI;994101800224465;L;LA;Mixed;STORE02899;XLS;N03;6,83;Full Shop;Evening
200735;2007-10-23;Tuesday;16;1;PRD0902751;CL00201;DEP00067;G00021;D00005;CUST0000526517;BG;DI;994108100509831;M;UM;Grocery;STORE02339;XLS;E02;3,26;Small Shop;Evening
200801;2008-02-26;Tuesday;15;8;PRD0903678;CL00222;DEP00076;G00023;D00005;CUST0000992510;AZ;BU;994109900821302;L;MM;Grocery;STORE01392;LS;N03;0,08;Top Up;Evening
200812;2008-05-17;Saturday;13;1;PRD0904488;CL00089;DEP00025;G00008;D00002;CUST0000489218;CT;EQ;994111000485849;M;UM;Fresh;STORE02492;LS;S03;1,4;Top Up;Evening
200628;2006-09-08;Friday;14;1;PRD0904505;CL00163;DEP00055;G00016;D00003;CUST0000005356;CT;DI;994102200167246;S;MM;Grocery;STORE00223;LS;N01;0,36;Small Shop;Evening
200652;2007-02-25;Sunday;19;1;PRD0903302;CL00067;DEP00019;G00007;D00002;CUST0000880998;AZ;DI;994104600724378;M;MM;Fresh;STORE02824;LS;N02;1,32;Small Shop;Night
200724;2007-08-12;Sunday;20;1;PRD0901887;CL00063;DEP00019;G00007;D00002;CUST0000100669;CT;AT;994107000243044;S;MM;Mixed;STORE00603;MS;W01;0,86;Small Shop;Night
200702;2007-03-06;Tuesday;14;1;PRD0900830;CL00043;DEP00011;G00004;D00002;;;;994104800038389;L;MM;Fresh;STORE00696;XLS;E03;0,97;Full Shop;Evening
200736;2007-11-02;Friday;16;1;PRD0902008;CL00018;DEP00005;G00003;D00001;CUST0000564553;CT;BU;994108200538520;L;MM;Fresh;STORE02872;LS;S01;0,67;Full Shop;Evening
200724;2007-08-07;Tuesday;10;1;PRD0904061;CL00248;DEP00089;G00030;D00009;;;;994107000075353;M;MM;Grocery;STORE01383;LS;S01;0,34;Small Shop;Afternoon
200621;2006-07-19;Wednesday;19;1;PRD0903665;CL00103;DEP00035;G00010;D00003;CUST0000039472;CT;FN;994101500211556;M;LA;Fresh;STORE02644;LS;N02;0,18;Top Up;Night
200749;2008-02-01;Friday;9;1;PRD0904699;CL00198;DEP00067;G00021;D00005;CUST0000160440;BG;BU;994109500262761;L;MM;Mixed;STORE00773;LS;W02;2,39;Full Shop;Afternoon
200711;2007-05-09;Wednesday;13;1;PRD0903052;CL00031;DEP00008;G00004;D00002;CUST0000905868;BG;FN;994105700742321;M;UM;Fresh;STORE01248;MS;N03;0,92;Small Shop;Evening
200731;2007-09-29;Saturday;20;1;PRD0901465;CL00005;DEP00002;G00001;D00001;CUST0000092929;CT;EQ;994107700233506;L;MM;Fresh;STORE01759;SS;E01;1,14;Top Up;Night
200703;2007-03-18;Sunday;16;1;PRD0901927;CL00006;DEP00002;G00001;D00001;CUST0000664445;BG;FN;994104900605683;M;MM;Fresh;STORE00897;LS;S03;0,52;Top Up;Evening
200622;2006-07-24;Monday;9;1;PRD0903052;CL00031;DEP00008;G00004;D00002;CUST0000703681;CT;CZ;994101600624832;L;MM;Mixed;STORE00633;LS;E01;1,03;Top Up;Afternoon
200741;2007-12-05;Wednesday;12;1;PRD0903848;CL00024;DEP00008;G00004;D00002;CUST0000057741;BG;;994108700197807;L;UM;Mixed;STORE00326;SS;S01;3,14;Top Up;Afternoon
200648;2007-01-26;Friday;14;1;PRD0901939;CL00016;DEP00004;G00003;D00001;CUST0000796764;BG;CZ;994104200660158;M;MM;Fresh;STORE01120;LS;S02;2,41;Small Shop;Evening
200608;2006-04-17;Monday;11;1;PRD0904722;CL00091;DEP00026;G00008;D00002;;;;994100200081061;L;MM;Fresh;STORE02427;SS;S01;1,6;Top Up;Afternoon
200638;2006-11-13;Monday;15;1;PRD0902591;CL00198;DEP00067;G00021;D00005;;;;994103200001637;L;LA;Mixed;STORE00441;LS;N01;1,68;Full Shop;Evening
200622;2006-07-26;Wednesday;21;1;PRD0900966;CL00219;DEP00073;G00023;D00005;CUST0000623894;BG;;994101600574215;L;LA;Mixed;STORE01453;LS;N01;1,84;Top Up;Night
200719;2007-07-08;Sunday;14;1;PRD0903341;CL00199;DEP00067;G00021;D00005;CUST0000134480;CT;AT;994106500262086;L;UM;Fresh;STORE00027;LS;W02;0,47;Full Shop;Evening
200808;2008-04-18;Friday;16;1;PRD0904993;CL00162;DEP00055;G00016;D00003;;;;994110600075418;L;LA;Mixed;STORE01921;MS;E02;1,18;Full Shop;Evening
200803;2008-03-11;Tuesday;20;1;PRD0901247;CL00076;DEP00022;G00007;D00002;CUST0000853072;BG;CZ;994110100733647;L;UM;Mixed;STORE01041;LS;S01;1,95;Top Up;Night
200616;2006-06-13;Tuesday;17;1;PRD0901302;CL00198;DEP00067;G00021;D00005;CUST0000789963;CT;;994101000674052;L;MM;Fresh;STORE01365;MS;E01;0,8;Top Up;Evening
200749;2008-01-31;Thursday;17;1;PRD0902964;CL00129;DEP00046;G00013;D00003;CUST0000325836;CT;DI;994109500367622;L;MM;Fresh;STORE00065;LS;W03;1,3;Full Shop;Evening
200818;2008-06-23;Monday;14;1;PRD0900254;CL00001;DEP00001;G00001;D00001;CUST0000441761;AZ;DI;994111600454848;L;LA;Fresh;STORE02280;XLS;N01;0,85;Top Up;Evening
200652;2007-02-24;Saturday;14;1;PRD0904162;CL00079;DEP00022;G00007;D00002;CUST0000428863;AZ;;994104600432953;M;LA;Fresh;STORE00587;LS;E02;1,11;Small Shop;Evening
200648;2007-01-27;Saturday;9;1;PRD0904013;CL00144;DEP00051;G00015;D00003;CUST0000522881;BG;BU;994104200487435;M;MM;Mixed;STORE02543;LS;E01;3,86;Top Up;Afternoon
200730;2007-09-18;Tuesday;13;1;PRD0904830;CL00197;DEP00067;G00021;D00005;CUST0000592170;CT;BU;994107600537714;S;MM;Nonfood;STORE00093;SS;E01;2,09;Small Shop;Evening
200743;2007-12-21;Friday;9;1;PRD0902773;CL00067;DEP00019;G00007;D00002;CUST0000889956;CT;CZ;994108900834629;L;LA;Mixed;STORE01160;LS;W02;4,27;Top Up;Afternoon
200812;2008-05-15;Thursday;12;1;PRD0900492;CL00143;DEP00050;G00014;D00003;CUST0000054008;BG;FN;994111000202591;M;UM;Mixed;STORE01035;LS;E01;0,5;Top Up;Afternoon
200627;2006-08-30;Wednesday;15;1;PRD0901084;CL00039;DEP00010;G00004;D00002;CUST0000206611;CT;BU;994102100291850;L;UM;Grocery;STORE01794;LS;W01;0,8;Top Up;Evening
200712;2007-05-15;Tuesday;21;3;PRD0900532;CL00110;DEP00039;G00010;D00003;CUST0000549255;AZ;AT;994105800521466;L;MM;Fresh;STORE00423;LS;S02;3,36;Top Up;Night
200815;2008-06-04;Wednesday;17;1;PRD0901045;CL00197;DEP00067;G00021;D00005;CUST0000895501;CT;CZ;994111300751585;L;MM;Mixed;STORE02694;LS;S02;1,91;Full Shop;Evening
200649;2007-01-30;Tuesday;20;1;PRD0900394;CL00073;DEP00021;G00007;D00002;;;;994104300084685;L;MM;Grocery;STORE00741;MS;S02;0,66;Top Up;Night
200737;2007-11-08;Thursday;21;1;PRD0900121;CL00063;DEP00019;G00007;D00002;CUST0000705373;CT;AT;994108300625645;S;MM;Fresh;STORE00696;XLS;E03;0,98;Small Shop;Night
200817;2008-06-22;Sunday;17;1;PRD0904302;CL00108;DEP00037;G00010;D00003;CUST0000288892;CT;DI;994111500355095;L;MM;Fresh;STORE02491;XLS;S02;1,84;Top Up;Evening
200806;2008-04-04;Friday;15;1;PRD0901583;CL00067;DEP00019;G00007;D00002;;;;994110400127115;L;MM;Fresh;STORE01226;LS;E01;2,12;Full Shop;Evening
200620;2006-07-10;Monday;11;3;PRD0902219;CL00164;DEP00055;G00016;D00003;;;;994101400165420;M;LA;Grocery;STORE00113;LS;S02;1,29;Small Shop;Afternoon
200646;2007-01-09;Tuesday;20;1;PRD0902582;CL00152;DEP00052;G00015;D00003;CUST0000344684;CT;CZ;994104000368220;L;MM;Mixed;STORE01651;LS;S01;1,98;Top Up;Night
200747;2008-01-17;Thursday;12;1;PRD0900792;CL00051;DEP00013;G00005;D00002;CUST0000786105;CT;CZ;994109300642856;M;LA;Fresh;STORE02614;LS;W01;2,13;Small Shop;Afternoon
200652;2007-02-19;Monday;15;1;PRD0903138;CL00108;DEP00037;G00010;D00003;CUST0000152264;BG;FN;994104600255691;M;UM;Fresh;STORE00428;MS;W03;0,31;Small Shop;Evening
200610;2006-05-02;Tuesday;12;3;PRD0904858;CL00050;DEP00013;G00005;D00002;CUST0000785823;CT;;994100400646118;L;MM;Fresh;STORE02577;XLS;N01;5,94;Full Shop;Afternoon
200706;2007-04-02;Monday;15;1;PRD0901421;CL00015;DEP00004;G00003;D00001;CUST0000082183;CT;BU;994105200219264;M;UM;Fresh;STORE01614;LS;S02;1,89;Top Up;Evening
200633;2006-10-10;Tuesday;21;1;PRD0904770;CL00160;DEP00054;G00016;D00003;CUST0000269037;CT;CZ;994102700330139;L;MM;Fresh;STORE01864;LS;E03;0,55;Full Shop;Night
200743;2007-12-18;Tuesday;13;1;PRD0901774;CL00158;DEP00053;G00016;D00003;CUST0000348770;CT;DI;994108900438283;L;MM;Fresh;STORE01969;LS;W02;0,91;Full Shop;Evening
200742;2007-12-15;Saturday;15;4;PRD0900121;CL00063;DEP00019;G00007;D00002;CUST0000374753;CT;BU;994108800406282;L;MM;Fresh;STORE02899;XLS;N03;3,92;Top Up;Evening
200623;2006-08-02;Wednesday;12;1;PRD0903052;CL00031;DEP00008;G00004;D00002;CUST0000541738;CT;FN;994101700504889;M;MM;Fresh;STORE01404;SS;S03;0,32;Small Shop;Afternoon
200637;2006-11-07;Tuesday;17;1;PRD0901387;CL00030;DEP00008;G00004;D00002;CUST0000012806;BG;BU;994103100167048;L;UM;Mixed;STORE01342;LS;N02;0,49;Full Shop;Evening
200637;2006-11-07;Tuesday;18;1;PRD0902837;CL00015;DEP00004;G00003;D00001;CUST0000265020;AZ;DI;994103100327415;L;UM;Fresh;STORE02818;LS;E01;1,27;Top Up;Evening
200729;2007-09-12;Wednesday;11;1;PRD0903827;CL00140;DEP00049;G00014;D00003;CUST0000840343;CT;CZ;994107500720836;M;LA;Mixed;STORE01095;MS;N01;0,67;Top Up;Afternoon
200615;2006-06-08;Thursday;8;1;PRD0903759;CL00087;DEP00025;G00008;D00002;CUST0000796044;AZ;;994100900688655;L;MM;Fresh;STORE00574;LS;N01;0,95;Top Up;Afternoon
200636;2006-11-04;Saturday;12;1;PRD0900609;CL00128;DEP00046;G00013;D00003;CUST0000745342;CT;BU;994103000640246;L;MM;Grocery;STORE01990;LS;E03;0,55;Full Shop;Afternoon
200612;2006-05-16;Tuesday;13;1;PRD0900923;CL00126;DEP00046;G00013;D00003;CUST0000203469;BG;CZ;994100600286638;L;UM;Mixed;STORE01417;LS;W02;2,07;Top Up;Evening
200648;2007-01-22;Monday;16;3;PRD0901228;CL00078;DEP00022;G00007;D00002;CUST0000683283;CT;EQ;994104200588378;L;MM;Fresh;STORE02836;LS;W03;2,16;Top Up;Evening
200615;2006-06-08;Thursday;15;1;PRD0901740;CL00033;DEP00008;G00004;D00002;CUST0000915829;BG;BU;994100900766929;L;UM;Fresh;STORE01095;MS;N01;2,09;Full Shop;Evening
200633;2006-10-14;Saturday;13;1;PRD0900914;CL00201;DEP00067;G00021;D00005;CUST0000714458;CT;CZ;994102700607383;L;MM;Mixed;STORE01812;LS;N01;1,15;Full Shop;Evening
200814;2008-05-30;Friday;12;1;PRD0903074;CL00045;DEP00011;G00004;D00002;CUST0000318885;BG;DI;994111200375981;L;MM;Mixed;STORE02403;LS;E02;1,01;Full Shop;Afternoon
200712;2007-05-18;Friday;8;1;PRD0900171;CL00020;DEP00005;G00003;D00001;CUST0000108087;AZ;AT;994105800237236;L;LA;Fresh;STORE00648;LS;E02;1,56;Top Up;Afternoon
200735;2007-10-24;Wednesday;12;1;PRD0901359;CL00201;DEP00067;G00021;D00005;;;;994108100105563;L;LA;Mixed;STORE01066;LS;S01;0,81;Top Up;Afternoon
200620;2006-07-10;Monday;11;1;PRD0900193;CL00195;DEP00067;G00021;D00005;CUST0000460700;CT;DI;994101400461833;L;MM;Fresh;STORE02156;LS;S01;2,99;Full Shop;Afternoon
200648;2007-01-24;Wednesday;21;1;PRD0903612;CL00063;DEP00019;G00007;D00002;CUST0000144379;BG;BU;994104200250577;M;UM;Fresh;STORE02776;LS;N02;0,97;Top Up;Night
200651;2007-02-13;Tuesday;12;1;PRD0902701;CL00079;DEP00022;G00007;D00002;CUST0000174949;CT;;994104500276753;L;MM;Fresh;STORE01859;LS;N02;0,58;Full Shop;Afternoon
200736;2007-10-29;Monday;21;1;PRD0904684;CL00201;DEP00067;G00021;D00005;CUST0000256065;BG;CZ;994108200337228;L;UM;Nonfood;STORE02644;LS;N02;2,38;Top Up;Night
200630;2006-09-23;Saturday;15;1;PRD0901336;CL00079;DEP00022;G00007;D00002;CUST0000075970;AZ;DI;994102400215014;L;LA;Mixed;STORE01428;MS;E03;1,09;Top Up;Evening
200810;2008-05-01;Thursday;14;1;PRD0901627;CL00039;DEP00010;G00004;D00002;CUST0000851007;CT;CZ;994110800720185;L;MM;Fresh;STORE01305;SS;W01;0,64;Full Shop;Evening
200802;2008-03-08;Saturday;13;1;PRD0901810;CL00067;DEP00019;G00007;D00002;CUST0000787107;BG;BU;994110000689653;L;MM;Grocery;STORE01458;LS;N03;1,52;Top Up;Evening
200711;2007-05-09;Wednesday;11;1;PRD0901821;CL00151;DEP00052;G00015;D00003;CUST0000989399;CT;CZ;994105700795943;L;MM;Mixed;STORE00485;MS;S03;0,35;Top Up;Afternoon
200809;2008-04-24;Thursday;10;1;PRD0904498;CL00218;DEP00073;G00023;D00005;;;;994110700061294;M;MM;Nonfood;STORE00024;LS;W02;1,91;Small Shop;Afternoon
200747;2008-01-15;Tuesday;15;3;PRD0904925;CL00070;DEP00020;G00007;D00002;;;;994109300003480;L;MM;Mixed;STORE01989;LS;S01;1,2;Top Up;Evening
200742;2007-12-14;Friday;13;1;PRD0904703;CL00122;DEP00044;G00012;D00003;CUST0000235037;CT;BU;994108800314098;L;MM;Grocery;STORE01037;LS;N01;0,92;Full Shop;Evening
200625;2006-08-16;Wednesday;14;1;PRD0901997;CL00129;DEP00046;G00013;D00003;CUST0000797135;BG;;994101900664383;L;UM;Fresh;STORE01368;MS;E01;0,35;Full Shop;Evening
200730;2007-09-23;Sunday;9;1;PRD0901899;CL00162;DEP00055;G00016;D00003;CUST0000186560;AZ;AT;994107600282297;L;MM;Fresh;STORE02778;LS;N03;1,28;Top Up;Afternoon
200608;2006-04-20;Thursday;21;1;PRD0900501;CL00087;DEP00025;G00008;D00002;CUST0000410755;BG;;994100200403535;L;UM;Fresh;STORE01016;LS;E01;1,23;Full Shop;Night
